matrix_size,obstacles,all_obstacle_coords,start_x,start_y,end_x,end_y
20,"[{'top_left': (11, 1), 'bottom_right': (14, 4)}, {'top_left': (3, 7), 'bottom_right': (6, 10)}, {'top_left': (3, 3), 'bottom_right': (6, 6)}]","[(11, 1), (11, 2), (11, 3), (11, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (3, 3), (3, 4), (3, 5), (3, 6), (4, 3), (4, 4), (4, 5), (4, 6), (5, 3), (5, 4), (5, 5), (5, 6), (6, 3), (6, 4), (6, 5), (6, 6)]",9,6,4,16
20,"[{'top_left': (11, 1), 'bottom_right': (14, 4)}, {'top_left': (3, 7), 'bottom_right': (6, 10)}, {'top_left': (3, 3), 'bottom_right': (6, 6)}]","[(11, 1), (11, 2), (11, 3), (11, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (3, 3), (3, 4), (3, 5), (3, 6), (4, 3), (4, 4), (4, 5), (4, 6), (5, 3), (5, 4), (5, 5), (5, 6), (6, 3), (6, 4), (6, 5), (6, 6)]",10,17,15,4
20,"[{'top_left': (11, 1), 'bottom_right': (14, 4)}, {'top_left': (3, 7), 'bottom_right': (6, 10)}, {'top_left': (3, 3), 'bottom_right': (6, 6)}]","[(11, 1), (11, 2), (11, 3), (11, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (3, 3), (3, 4), (3, 5), (3, 6), (4, 3), (4, 4), (4, 5), (4, 6), (5, 3), (5, 4), (5, 5), (5, 6), (6, 3), (6, 4), (6, 5), (6, 6)]",10,19,11,17
20,"[{'top_left': (11, 1), 'bottom_right': (14, 4)}, {'top_left': (3, 7), 'bottom_right': (6, 10)}, {'top_left': (3, 3), 'bottom_right': (6, 6)}]","[(11, 1), (11, 2), (11, 3), (11, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (3, 3), (3, 4), (3, 5), (3, 6), (4, 3), (4, 4), (4, 5), (4, 6), (5, 3), (5, 4), (5, 5), (5, 6), (6, 3), (6, 4), (6, 5), (6, 6)]",5,12,9,16
20,"[{'top_left': (11, 1), 'bottom_right': (14, 4)}, {'top_left': (3, 7), 'bottom_right': (6, 10)}, {'top_left': (3, 3), 'bottom_right': (6, 6)}]","[(11, 1), (11, 2), (11, 3), (11, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 9), (6, 10), (3, 3), (3, 4), (3, 5), (3, 6), (4, 3), (4, 4), (4, 5), (4, 6), (5, 3), (5, 4), (5, 5), (5, 6), (6, 3), (6, 4), (6, 5), (6, 6)]",1,3,17,18
20,"[{'top_left': (1, 7), 'bottom_right': (4, 10)}, {'top_left': (5, 8), 'bottom_right': (8, 11)}, {'top_left': (0, 7), 'bottom_right': (3, 10)}]","[(1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 10), (5, 11), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 8), (8, 9), (8, 10), (8, 11), (0, 7), (0, 8), (0, 9), (0, 10), (1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10)]",7,15,11,6
20,"[{'top_left': (1, 7), 'bottom_right': (4, 10)}, {'top_left': (5, 8), 'bottom_right': (8, 11)}, {'top_left': (0, 7), 'bottom_right': (3, 10)}]","[(1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 10), (5, 11), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 8), (8, 9), (8, 10), (8, 11), (0, 7), (0, 8), (0, 9), (0, 10), (1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10)]",4,19,11,9
20,"[{'top_left': (1, 7), 'bottom_right': (4, 10)}, {'top_left': (5, 8), 'bottom_right': (8, 11)}, {'top_left': (0, 7), 'bottom_right': (3, 10)}]","[(1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 10), (5, 11), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 8), (8, 9), (8, 10), (8, 11), (0, 7), (0, 8), (0, 9), (0, 10), (1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10)]",9,12,11,17
20,"[{'top_left': (1, 7), 'bottom_right': (4, 10)}, {'top_left': (5, 8), 'bottom_right': (8, 11)}, {'top_left': (0, 7), 'bottom_right': (3, 10)}]","[(1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 10), (5, 11), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 8), (8, 9), (8, 10), (8, 11), (0, 7), (0, 8), (0, 9), (0, 10), (1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10)]",7,4,7,12
20,"[{'top_left': (1, 7), 'bottom_right': (4, 10)}, {'top_left': (5, 8), 'bottom_right': (8, 11)}, {'top_left': (0, 7), 'bottom_right': (3, 10)}]","[(1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10), (4, 7), (4, 8), (4, 9), (4, 10), (5, 8), (5, 9), (5, 10), (5, 11), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 8), (8, 9), (8, 10), (8, 11), (0, 7), (0, 8), (0, 9), (0, 10), (1, 7), (1, 8), (1, 9), (1, 10), (2, 7), (2, 8), (2, 9), (2, 10), (3, 7), (3, 8), (3, 9), (3, 10)]",3,15,16,2
20,"[{'top_left': (1, 4), 'bottom_right': (4, 7)}, {'top_left': (4, 11), 'bottom_right': (7, 14)}, {'top_left': (2, 4), 'bottom_right': (5, 7)}]","[(1, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (4, 11), (4, 12), (4, 13), (4, 14), (5, 11), (5, 12), (5, 13), (5, 14), (6, 11), (6, 12), (6, 13), (6, 14), (7, 11), (7, 12), (7, 13), (7, 14), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (5, 4), (5, 5), (5, 6), (5, 7)]",7,18,13,12
20,"[{'top_left': (1, 4), 'bottom_right': (4, 7)}, {'top_left': (4, 11), 'bottom_right': (7, 14)}, {'top_left': (2, 4), 'bottom_right': (5, 7)}]","[(1, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (4, 11), (4, 12), (4, 13), (4, 14), (5, 11), (5, 12), (5, 13), (5, 14), (6, 11), (6, 12), (6, 13), (6, 14), (7, 11), (7, 12), (7, 13), (7, 14), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (5, 4), (5, 5), (5, 6), (5, 7)]",19,1,10,1
20,"[{'top_left': (1, 4), 'bottom_right': (4, 7)}, {'top_left': (4, 11), 'bottom_right': (7, 14)}, {'top_left': (2, 4), 'bottom_right': (5, 7)}]","[(1, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (4, 11), (4, 12), (4, 13), (4, 14), (5, 11), (5, 12), (5, 13), (5, 14), (6, 11), (6, 12), (6, 13), (6, 14), (7, 11), (7, 12), (7, 13), (7, 14), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (5, 4), (5, 5), (5, 6), (5, 7)]",5,16,12,18
20,"[{'top_left': (1, 4), 'bottom_right': (4, 7)}, {'top_left': (4, 11), 'bottom_right': (7, 14)}, {'top_left': (2, 4), 'bottom_right': (5, 7)}]","[(1, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (4, 11), (4, 12), (4, 13), (4, 14), (5, 11), (5, 12), (5, 13), (5, 14), (6, 11), (6, 12), (6, 13), (6, 14), (7, 11), (7, 12), (7, 13), (7, 14), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (5, 4), (5, 5), (5, 6), (5, 7)]",11,19,17,11
20,"[{'top_left': (1, 4), 'bottom_right': (4, 7)}, {'top_left': (4, 11), 'bottom_right': (7, 14)}, {'top_left': (2, 4), 'bottom_right': (5, 7)}]","[(1, 4), (1, 5), (1, 6), (1, 7), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (4, 11), (4, 12), (4, 13), (4, 14), (5, 11), (5, 12), (5, 13), (5, 14), (6, 11), (6, 12), (6, 13), (6, 14), (7, 11), (7, 12), (7, 13), (7, 14), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (3, 6), (3, 7), (4, 4), (4, 5), (4, 6), (4, 7), (5, 4), (5, 5), (5, 6), (5, 7)]",16,12,11,4
20,"[{'top_left': (0, 5), 'bottom_right': (3, 8)}, {'top_left': (2, 1), 'bottom_right': (5, 4)}, {'top_left': (12, 1), 'bottom_right': (15, 4)}]","[(0, 5), (0, 6), (0, 7), (0, 8), (1, 5), (1, 6), (1, 7), (1, 8), (2, 5), (2, 6), (2, 7), (2, 8), (3, 5), (3, 6), (3, 7), (3, 8), (2, 1), (2, 2), (2, 3), (2, 4), (3, 1), (3, 2), (3, 3), (3, 4), (4, 1), (4, 2), (4, 3), (4, 4), (5, 1), (5, 2), (5, 3), (5, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (15, 1), (15, 2), (15, 3), (15, 4)]",13,8,1,10
20,"[{'top_left': (0, 5), 'bottom_right': (3, 8)}, {'top_left': (2, 1), 'bottom_right': (5, 4)}, {'top_left': (12, 1), 'bottom_right': (15, 4)}]","[(0, 5), (0, 6), (0, 7), (0, 8), (1, 5), (1, 6), (1, 7), (1, 8), (2, 5), (2, 6), (2, 7), (2, 8), (3, 5), (3, 6), (3, 7), (3, 8), (2, 1), (2, 2), (2, 3), (2, 4), (3, 1), (3, 2), (3, 3), (3, 4), (4, 1), (4, 2), (4, 3), (4, 4), (5, 1), (5, 2), (5, 3), (5, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (15, 1), (15, 2), (15, 3), (15, 4)]",14,8,16,18
20,"[{'top_left': (0, 5), 'bottom_right': (3, 8)}, {'top_left': (2, 1), 'bottom_right': (5, 4)}, {'top_left': (12, 1), 'bottom_right': (15, 4)}]","[(0, 5), (0, 6), (0, 7), (0, 8), (1, 5), (1, 6), (1, 7), (1, 8), (2, 5), (2, 6), (2, 7), (2, 8), (3, 5), (3, 6), (3, 7), (3, 8), (2, 1), (2, 2), (2, 3), (2, 4), (3, 1), (3, 2), (3, 3), (3, 4), (4, 1), (4, 2), (4, 3), (4, 4), (5, 1), (5, 2), (5, 3), (5, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (15, 1), (15, 2), (15, 3), (15, 4)]",0,19,1,11
20,"[{'top_left': (0, 5), 'bottom_right': (3, 8)}, {'top_left': (2, 1), 'bottom_right': (5, 4)}, {'top_left': (12, 1), 'bottom_right': (15, 4)}]","[(0, 5), (0, 6), (0, 7), (0, 8), (1, 5), (1, 6), (1, 7), (1, 8), (2, 5), (2, 6), (2, 7), (2, 8), (3, 5), (3, 6), (3, 7), (3, 8), (2, 1), (2, 2), (2, 3), (2, 4), (3, 1), (3, 2), (3, 3), (3, 4), (4, 1), (4, 2), (4, 3), (4, 4), (5, 1), (5, 2), (5, 3), (5, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (15, 1), (15, 2), (15, 3), (15, 4)]",19,12,5,8
20,"[{'top_left': (0, 5), 'bottom_right': (3, 8)}, {'top_left': (2, 1), 'bottom_right': (5, 4)}, {'top_left': (12, 1), 'bottom_right': (15, 4)}]","[(0, 5), (0, 6), (0, 7), (0, 8), (1, 5), (1, 6), (1, 7), (1, 8), (2, 5), (2, 6), (2, 7), (2, 8), (3, 5), (3, 6), (3, 7), (3, 8), (2, 1), (2, 2), (2, 3), (2, 4), (3, 1), (3, 2), (3, 3), (3, 4), (4, 1), (4, 2), (4, 3), (4, 4), (5, 1), (5, 2), (5, 3), (5, 4), (12, 1), (12, 2), (12, 3), (12, 4), (13, 1), (13, 2), (13, 3), (13, 4), (14, 1), (14, 2), (14, 3), (14, 4), (15, 1), (15, 2), (15, 3), (15, 4)]",5,15,8,8
30,"[{'top_left': (10, 7), 'bottom_right': (14, 11)}, {'top_left': (24, 18), 'bottom_right': (28, 22)}, {'top_left': (18, 11), 'bottom_right': (22, 15)}, {'top_left': (25, 15), 'bottom_right': (29, 19)}]","[(10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (20, 11), (20, 12), (20, 13), (20, 14), (20, 15), (21, 11), (21, 12), (21, 13), (21, 14), (21, 15), (22, 11), (22, 12), (22, 13), (22, 14), (22, 15), (25, 15), (25, 16), (25, 17), (25, 18), (25, 19), (26, 15), (26, 16), (26, 17), (26, 18), (26, 19), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (29, 15), (29, 16), (29, 17), (29, 18), (29, 19)]",12,22,24,13
30,"[{'top_left': (10, 7), 'bottom_right': (14, 11)}, {'top_left': (24, 18), 'bottom_right': (28, 22)}, {'top_left': (18, 11), 'bottom_right': (22, 15)}, {'top_left': (25, 15), 'bottom_right': (29, 19)}]","[(10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (20, 11), (20, 12), (20, 13), (20, 14), (20, 15), (21, 11), (21, 12), (21, 13), (21, 14), (21, 15), (22, 11), (22, 12), (22, 13), (22, 14), (22, 15), (25, 15), (25, 16), (25, 17), (25, 18), (25, 19), (26, 15), (26, 16), (26, 17), (26, 18), (26, 19), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (29, 15), (29, 16), (29, 17), (29, 18), (29, 19)]",15,19,4,28
30,"[{'top_left': (10, 7), 'bottom_right': (14, 11)}, {'top_left': (24, 18), 'bottom_right': (28, 22)}, {'top_left': (18, 11), 'bottom_right': (22, 15)}, {'top_left': (25, 15), 'bottom_right': (29, 19)}]","[(10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (20, 11), (20, 12), (20, 13), (20, 14), (20, 15), (21, 11), (21, 12), (21, 13), (21, 14), (21, 15), (22, 11), (22, 12), (22, 13), (22, 14), (22, 15), (25, 15), (25, 16), (25, 17), (25, 18), (25, 19), (26, 15), (26, 16), (26, 17), (26, 18), (26, 19), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (29, 15), (29, 16), (29, 17), (29, 18), (29, 19)]",23,10,19,21
30,"[{'top_left': (10, 7), 'bottom_right': (14, 11)}, {'top_left': (24, 18), 'bottom_right': (28, 22)}, {'top_left': (18, 11), 'bottom_right': (22, 15)}, {'top_left': (25, 15), 'bottom_right': (29, 19)}]","[(10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (20, 11), (20, 12), (20, 13), (20, 14), (20, 15), (21, 11), (21, 12), (21, 13), (21, 14), (21, 15), (22, 11), (22, 12), (22, 13), (22, 14), (22, 15), (25, 15), (25, 16), (25, 17), (25, 18), (25, 19), (26, 15), (26, 16), (26, 17), (26, 18), (26, 19), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (29, 15), (29, 16), (29, 17), (29, 18), (29, 19)]",26,1,1,10
30,"[{'top_left': (10, 7), 'bottom_right': (14, 11)}, {'top_left': (24, 18), 'bottom_right': (28, 22)}, {'top_left': (18, 11), 'bottom_right': (22, 15)}, {'top_left': (25, 15), 'bottom_right': (29, 19)}]","[(10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (24, 18), (24, 19), (24, 20), (24, 21), (24, 22), (25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (26, 18), (26, 19), (26, 20), (26, 21), (26, 22), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (20, 11), (20, 12), (20, 13), (20, 14), (20, 15), (21, 11), (21, 12), (21, 13), (21, 14), (21, 15), (22, 11), (22, 12), (22, 13), (22, 14), (22, 15), (25, 15), (25, 16), (25, 17), (25, 18), (25, 19), (26, 15), (26, 16), (26, 17), (26, 18), (26, 19), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (28, 15), (28, 16), (28, 17), (28, 18), (28, 19), (29, 15), (29, 16), (29, 17), (29, 18), (29, 19)]",25,1,16,9
30,"[{'top_left': (15, 13), 'bottom_right': (19, 17)}, {'top_left': (5, 15), 'bottom_right': (9, 19)}, {'top_left': (23, 3), 'bottom_right': (27, 7)}, {'top_left': (23, 23), 'bottom_right': (27, 27)}]","[(15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (16, 13), (16, 14), (16, 15), (16, 16), (16, 17), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (18, 13), (18, 14), (18, 15), (18, 16), (18, 17), (19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (6, 15), (6, 16), (6, 17), (6, 18), (6, 19), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (26, 3), (26, 4), (26, 5), (26, 6), (26, 7), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (23, 23), (23, 24), (23, 25), (23, 26), (23, 27), (24, 23), (24, 24), (24, 25), (24, 26), (24, 27), (25, 23), (25, 24), (25, 25), (25, 26), (25, 27), (26, 23), (26, 24), (26, 25), (26, 26), (26, 27), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",10,25,3,7
30,"[{'top_left': (15, 13), 'bottom_right': (19, 17)}, {'top_left': (5, 15), 'bottom_right': (9, 19)}, {'top_left': (23, 3), 'bottom_right': (27, 7)}, {'top_left': (23, 23), 'bottom_right': (27, 27)}]","[(15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (16, 13), (16, 14), (16, 15), (16, 16), (16, 17), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (18, 13), (18, 14), (18, 15), (18, 16), (18, 17), (19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (6, 15), (6, 16), (6, 17), (6, 18), (6, 19), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (26, 3), (26, 4), (26, 5), (26, 6), (26, 7), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (23, 23), (23, 24), (23, 25), (23, 26), (23, 27), (24, 23), (24, 24), (24, 25), (24, 26), (24, 27), (25, 23), (25, 24), (25, 25), (25, 26), (25, 27), (26, 23), (26, 24), (26, 25), (26, 26), (26, 27), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",7,20,12,9
30,"[{'top_left': (15, 13), 'bottom_right': (19, 17)}, {'top_left': (5, 15), 'bottom_right': (9, 19)}, {'top_left': (23, 3), 'bottom_right': (27, 7)}, {'top_left': (23, 23), 'bottom_right': (27, 27)}]","[(15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (16, 13), (16, 14), (16, 15), (16, 16), (16, 17), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (18, 13), (18, 14), (18, 15), (18, 16), (18, 17), (19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (6, 15), (6, 16), (6, 17), (6, 18), (6, 19), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (23, 3), (23, 4), (23, 5), (23, 6), (23, 7), (24, 3), (24, 4), (24, 5), (24, 6), (24, 7), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (26, 3), (26, 4), (26, 5), (26, 6), (26, 7), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (23, 23), (23, 24), (23, 25), (23, 26), (23, 27), (24, 23), (24, 24), (24, 25), (24, 26), (24, 27), (25, 23), (25, 24), (25, 25), (25, 26), (25, 27), (26, 23), (26, 24), (26, 25), (26, 26), (26, 27), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",25,20,20,22
